popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
1.052176,105000000,115772733,119,Adventure,1118,6.2,2004,121216766.980275,133653299.03553
1.052176,105000000,115772733,119,Action,1118,6.2,2004,121216766.980275,133653299.03553
1.052176,105000000,115772733,119,Thriller,1118,6.2,2004,121216766.980275,133653299.03553
1.052176,105000000,115772733,119,Science Fiction,1118,6.2,2004,121216766.980275,133653299.03553
1.042281,80000000,55041367,130,Comedy,215,5.6,2004,92355631.9849719,63542252.9325222
1.03943,40000000,92913171,96,Thriller,513,6.3,2004,46177815.9924859,107263182.842909
1.03943,40000000,92913171,96,Mystery,513,6.3,2004,46177815.9924859,107263182.842909
1.035728,6500000,11850214,105,Drama,308,7.0,2004,7503895.09877896,13680425.0390895
1.035728,6500000,11850214,105,Thriller,308,7.0,2004,7503895.09877896,13680425.0390895
1.035728,6500000,11850214,105,Crime,308,7.0,2004,7503895.09877896,13680425.0390895
0.986444,60000000,61347797,97,Action,139,6.0,2004,69266723.9887289,70822682.0352595
0.986444,60000000,61347797,97,Comedy,139,6.0,2004,69266723.9887289,70822682.0352595
0.986444,60000000,61347797,97,Crime,139,6.0,2004,69266723.9887289,70822682.0352595
0.986444,60000000,61347797,97,Drama,139,6.0,2004,69266723.9887289,70822682.0352595
0.976399,57000000,28283637,95,Action,50,4.4,2004,65803387.7892924,32651914.6246066
0.976399,57000000,28283637,95,Adventure,50,4.4,2004,65803387.7892924,32651914.6246066
0.976399,57000000,28283637,95,Comedy,50,4.4,2004,65803387.7892924,32651914.6246066
0.976399,57000000,28283637,95,Family,50,4.4,2004,65803387.7892924,32651914.6246066
0.976399,57000000,28283637,95,Fantasy,50,4.4,2004,65803387.7892924,32651914.6246066
0.961847,40000000,95149435,113,Comedy,386,5.9,2004,46177815.9924859,109844827.530475
0.961847,40000000,95149435,113,Drama,386,5.9,2004,46177815.9924859,109844827.530475
0.961847,40000000,95149435,113,Family,386,5.9,2004,46177815.9924859,109844827.530475
0.961847,40000000,95149435,113,Romance,386,5.9,2004,46177815.9924859,109844827.530475
0.94856,145000000,25819961,137,Western,60,5.9,2004,167394582.972761,29807735.199779
0.94856,145000000,25819961,137,History,60,5.9,2004,167394582.972761,29807735.199779
0.94856,145000000,25819961,137,War,60,5.9,2004,167394582.972761,29807735.199779
0.939705,2700000,15992615,80,Drama,418,7.5,2004,3117002.5794928,18462600.8177167
0.939705,2700000,15992615,80,Romance,418,7.5,2004,3117002.5794928,18462600.8177167
0.935831,10000000,183474602,92,Horror,462,5.8,2004,11544453.9981214,211811410.261264
0.935831,10000000,183474602,92,Thriller,462,5.8,2004,11544453.9981214,211811410.261264
0.935831,10000000,183474602,92,Mystery,462,5.8,2004,11544453.9981214,211811410.261264
0.935483,25000000,56422687,94,Action,322,6.0,2004,28861134.9953037,65136911.4521907
0.935483,25000000,56422687,94,Adventure,322,6.0,2004,28861134.9953037,65136911.4521907
0.935483,25000000,56422687,94,Crime,322,6.0,2004,28861134.9953037,65136911.4521907
0.935483,25000000,56422687,94,Thriller,322,6.0,2004,28861134.9953037,65136911.4521907
0.927088,80000000,96105964,129,Drama,181,6.1,2004,92355631.9849719,110949088.034311
0.927088,80000000,96105964,129,Thriller,181,6.1,2004,92355631.9849719,110949088.034311
0.927088,80000000,96105964,129,Mystery,181,6.1,2004,92355631.9849719,110949088.034311
0.925121,5000000,8203235,101,Thriller,621,7.2,2004,5772226.99906074,9470186.90932801
0.925121,5000000,8203235,101,Drama,621,7.2,2004,5772226.99906074,9470186.90932801
0.924363,12000000,24829644,87,Comedy,140,4.9,2004,13853344.7977457,28664468.2947733
0.924363,12000000,24829644,87,Drama,140,4.9,2004,13853344.7977457,28664468.2947733
0.924363,12000000,24829644,87,Horror,140,4.9,2004,13853344.7977457,28664468.2947733
0.922087,25000000,36609966,97,Thriller,135,5.0,2004,28861134.9953037,42264206.8359791
0.922087,25000000,36609966,97,Action,135,5.0,2004,28861134.9953037,42264206.8359791
0.922087,25000000,36609966,97,Comedy,135,5.0,2004,28861134.9953037,42264206.8359791
0.922087,25000000,36609966,97,Crime,135,5.0,2004,28861134.9953037,42264206.8359791
0.898601,60000000,13395939,103,Comedy,140,5.4,2004,69266723.9887289,15464880.1547141
0.87766,50000000,170128460,107,Drama,172,5.8,2004,57722269.9906074,196404018.024125
0.87766,50000000,170128460,107,Romance,172,5.8,2004,57722269.9906074,196404018.024125
0.87766,50000000,170128460,107,Comedy,172,5.8,2004,57722269.9906074,196404018.024125
0.874937999999999,35000000,36098382,102,Comedy,176,5.7,2004,40405588.9934252,41673611.0405616
0.874937999999999,35000000,36098382,102,Romance,176,5.7,2004,40405588.9934252,41673611.0405616
0.8676,90000000,102000000,93,Action,183,5.4,2004,103900085.983093,117753430.780839
0.8676,90000000,102000000,93,Comedy,183,5.4,2004,103900085.983093,117753430.780839
0.8676,90000000,102000000,93,Science Fiction,183,5.4,2004,103900085.983093,117753430.780839
0.856329,7000,424760,79,Science Fiction,341,6.9,2004,8081.11779868504,490362.228024208
0.856329,7000,424760,79,Drama,341,6.9,2004,8081.11779868504,490362.228024208
0.856329,7000,424760,79,Thriller,341,6.9,2004,8081.11779868504,490362.228024208
0.845493,10000000,1461989,101,Animation,77,6.7,2004,11544453.9981214,1687786.47562596
0.845493,10000000,1461989,101,Action,77,6.7,2004,11544453.9981214,1687786.47562596
0.845493,10000000,1461989,101,Science Fiction,77,6.7,2004,11544453.9981214,1687786.47562596
0.837905999999999,110000000,103951461,76,Western,210,5.8,2004,126988993.979336,120006285.955201
0.837905999999999,110000000,103951461,76,Animation,210,5.8,2004,126988993.979336,120006285.955201
0.837905999999999,110000000,103951461,76,Family,210,5.8,2004,126988993.979336,120006285.955201
0.837905999999999,110000000,103951461,76,Comedy,210,5.8,2004,126988993.979336,120006285.955201
0.837905999999999,110000000,103951461,76,Music,210,5.8,2004,126988993.979336,120006285.955201
0.815044,100000000,108103450,136,Western,177,6.3,2004,115444539.981214,124799530.556322
0.815044,100000000,108103450,136,Adventure,177,6.3,2004,115444539.981214,124799530.556322
0.80542,6000000,119114517,122,Documentary,198,6.6,2004,6926672.39887289,137511206.201495
0.804481,17000000,16980098,95,Comedy,78,5.3,2004,19625571.7968065,19602596.0244594
0.804481,17000000,16980098,95,Romance,78,5.3,2004,19625571.7968065,19602596.0244594
0.802577,37000000,113086475,109,Comedy,370,6.4,2004,42714479.7930495,130552160.844721
0.787185,17500000,38000000,121,Drama,456,7.2,2004,20202794.4967126,43868925.1928616
0.787185,17500000,38000000,121,History,456,7.2,2004,20202794.4967126,43868925.1928616
0.787185,17500000,38000000,121,War,456,7.2,2004,20202794.4967126,43868925.1928616
0.779837,56000000,57223890,86,Adventure,236,6.0,2004,64648942.3894803,66061856.5698564
0.779837,56000000,57223890,86,Drama,236,6.0,2004,64648942.3894803,66061856.5698564
0.779837,56000000,57223890,86,Action,236,6.0,2004,64648942.3894803,66061856.5698564
0.779837,56000000,57223890,86,Thriller,236,6.0,2004,64648942.3894803,66061856.5698564
0.767869999999999,50000000,25195000,97,Action,67,5.7,2004,57722269.9906074,29086251.848267
0.767869999999999,50000000,25195000,97,Adventure,67,5.7,2004,57722269.9906074,29086251.848267
0.767869999999999,50000000,25195000,97,Crime,67,5.7,2004,57722269.9906074,29086251.848267
0.767869999999999,50000000,25195000,97,Drama,67,5.7,2004,57722269.9906074,29086251.848267
0.767869999999999,50000000,25195000,97,Thriller,67,5.7,2004,57722269.9906074,29086251.848267
0.762134,130000,54667954,79,Drama,171,5.3,2004,150077.901975579,63111168.0124421
0.762134,130000,54667954,79,Thriller,171,5.3,2004,150077.901975579,63111168.0124421
0.73712,32000000,50907422,98,Music,391,6.5,2004,36942252.7939887,58769839.1441957
0.73712,32000000,50907422,98,Adventure,391,6.5,2004,36942252.7939887,58769839.1441957
0.73712,32000000,50907422,98,Animation,391,6.5,2004,36942252.7939887,58769839.1441957
0.73712,32000000,50907422,98,Action,391,6.5,2004,36942252.7939887,58769839.1441957
0.73712,32000000,50907422,98,Comedy,391,6.5,2004,36942252.7939887,58769839.1441957
0.702631999999999,16000000,109502303,126,Comedy,238,6.6,2004,18471126.3969943,126414429.967186
0.702631999999999,16000000,109502303,126,Drama,238,6.6,2004,18471126.3969943,126414429.967186
0.702631999999999,16000000,109502303,126,Romance,238,6.6,2004,18471126.3969943,126414429.967186
0.696312,19000000,69631118,95,Action,109,5.2,2004,21934462.5964308,80385323.8588769
0.696312,19000000,69631118,95,Adventure,109,5.2,2004,21934462.5964308,80385323.8588769
0.696312,19000000,69631118,95,Comedy,109,5.2,2004,21934462.5964308,80385323.8588769
0.696312,19000000,69631118,95,Thriller,109,5.2,2004,21934462.5964308,80385323.8588769
0.679997,60000000,170268750,101,Comedy,368,5.5,2004,69266723.9887289,196565975.169264
0.679997,60000000,170268750,101,Crime,368,5.5,2004,69266723.9887289,196565975.169264
0.678708,15000000,29331068,89,Music,134,5.1,2004,17316680.9971822,33861116.5241773
0.678708,15000000,29331068,89,Comedy,134,5.1,2004,17316680.9971822,33861116.5241773
0.678708,15000000,29331068,89,Family,134,5.1,2004,17316680.9971822,33861116.5241773
0.678708,15000000,29331068,89,Romance,134,5.1,2004,17316680.9971822,33861116.5241773
0.677316,60000000,256697520,108,Drama,514,6.0,2004,69266723.9887289,296343271.107187
0.677316,60000000,256697520,108,Mystery,514,6.0,2004,69266723.9887289,296343271.107187
0.677316,60000000,256697520,108,Thriller,514,6.0,2004,69266723.9887289,296343271.107187
0.674089,40000000,26155781,98,Comedy,161,5.5,2004,46177815.9924859,30195421.053944
0.674089,40000000,26155781,98,Thriller,161,5.5,2004,46177815.9924859,30195421.053944
0.674089,40000000,26155781,98,Crime,161,5.5,2004,46177815.9924859,30195421.053944
0.672946,30000000,611899420,127,Drama,457,6.8,2004,34633361.9943644,706404470.566721
0.652366,20000000,70992898,97,Adventure,109,5.0,2004,23088907.9962429,81957424.515433
0.652366,20000000,70992898,97,Action,109,5.0,2004,23088907.9962429,81957424.515433
0.652366,20000000,70992898,97,Horror,109,5.0,2004,23088907.9962429,81957424.515433
0.652366,20000000,70992898,97,Science Fiction,109,5.0,2004,23088907.9962429,81957424.515433
0.652366,20000000,70992898,97,Thriller,109,5.0,2004,23088907.9962429,81957424.515433
0.648721,40000000,124731534,152,Drama,246,7.0,2004,46177815.9924859,143995745.637812
0.640232,25000000,27685016,86,Drama,76,5.8,2004,28861134.9953037,31960839.3649257
0.640232,25000000,27685016,86,Romance,76,5.8,2004,28861134.9953037,31960839.3649257
0.614247999999999,31000000,41512007,98,Comedy,168,5.7,2004,35787807.3941766,47923345.5181197
0.614247999999999,31000000,41512007,98,Romance,168,5.7,2004,35787807.3941766,47923345.5181197
0.611839999999999,45000000,65470529,103,Action,181,6.0,2004,51950042.9915466,75582151.0273178
0.611839999999999,45000000,65470529,103,Drama,181,6.0,2004,51950042.9915466,75582151.0273178
0.611839999999999,45000000,65470529,103,Mystery,181,6.0,2004,51950042.9915466,75582151.0273178
0.611839999999999,45000000,65470529,103,Thriller,181,6.0,2004,51950042.9915466,75582151.0273178
0.589983,70000000,154648887,143,Thriller,280,6.8,2004,80811177.9868504,178533696.183218
0.589983,70000000,154648887,143,Drama,280,6.8,2004,80811177.9868504,178533696.183218
0.589983,70000000,154648887,143,Romance,280,6.8,2004,80811177.9868504,178533696.183218
0.586936,2500000,26781723,102,Comedy,342,7.1,2004,2886113.49953037,30918036.9163932
0.586936,2500000,26781723,102,Drama,342,7.1,2004,2886113.49953037,30918036.9163932
0.586936,2500000,26781723,102,Romance,342,7.1,2004,2886113.49953037,30918036.9163932
0.577759,400000,46118097,95,Comedy,290,6.6,2004,461778.159924859,53240824.9297404
0.572018999999999,80000000,78000586,114,Horror,79,4.6,2004,92355631.9849719,90047417.6903518
0.572018999999999,80000000,78000586,114,Mystery,79,4.6,2004,92355631.9849719,90047417.6903518
0.572018999999999,80000000,78000586,114,Thriller,79,4.6,2004,92355631.9849719,90047417.6903518
0.545686,30000000,13001257,114,Drama,83,6.6,2004,34633361.9943644,15009241.3354254
0.545686,30000000,13001257,114,Mystery,83,6.6,2004,34633361.9943644,15009241.3354254
0.545686,30000000,13001257,114,Romance,83,6.6,2004,34633361.9943644,15009241.3354254
0.545686,30000000,13001257,114,Thriller,83,6.6,2004,34633361.9943644,15009241.3354254
0.530799,50000000,34808403,119,Adventure,433,7.0,2004,57722269.9906074,40184400.7181573
0.530799,50000000,34808403,119,Comedy,433,7.0,2004,57722269.9906074,40184400.7181573
0.530799,50000000,34808403,119,Drama,433,7.0,2004,57722269.9906074,40184400.7181573
0.521121,110000000,72178895,120,Action,380,5.6,2004,126988993.979336,83326593.2962741
0.521121,110000000,72178895,120,Adventure,380,5.6,2004,126988993.979336,83326593.2962741
0.521121,110000000,72178895,120,Comedy,380,5.6,2004,126988993.979336,83326593.2962741
0.520891,18000000,65070412,106,Comedy,35,5.7,2004,20780017.1966186,75120237.7972812
0.520891,18000000,65070412,106,Drama,35,5.7,2004,20780017.1966186,75120237.7972812
0.49851,42000000,117575636,91,Crime,180,5.4,2004,48486706.7921102,135734652.110187
0.49851,42000000,117575636,91,Drama,180,5.4,2004,48486706.7921102,135734652.110187
0.49851,42000000,117575636,91,Horror,180,5.4,2004,48486706.7921102,135734652.110187
0.49851,42000000,117575636,91,Mystery,180,5.4,2004,48486706.7921102,135734652.110187
0.49851,42000000,117575636,91,Science Fiction,180,5.4,2004,48486706.7921102,135734652.110187
0.494197,45000000,14793624,91,Comedy,48,5.0,2004,51950042.9915466,17078431.1733506
0.494197,45000000,14793624,91,Romance,48,5.0,2004,51950042.9915466,17078431.1733506
0.439848,45000000,21009180,113,Action,149,5.4,2004,51950042.9915466,24253951.2048253
0.439848,45000000,21009180,113,Adventure,149,5.4,2004,51950042.9915466,24253951.2048253
0.439848,45000000,21009180,113,Drama,149,5.4,2004,51950042.9915466,24253951.2048253
0.439848,45000000,21009180,113,Thriller,149,5.4,2004,51950042.9915466,24253951.2048253
0.433748,25000000,30114487,102,Drama,60,4.7,2004,28861134.9953037,34765530.9848527
0.433748,25000000,30114487,102,Horror,60,4.7,2004,28861134.9953037,34765530.9848527
0.433748,25000000,30114487,102,Science Fiction,60,4.7,2004,28861134.9953037,34765530.9848527
0.433748,25000000,30114487,102,Thriller,60,4.7,2004,28861134.9953037,34765530.9848527
0.429419,2000000,120620,90,Drama,19,6.8,2004,2308890.79962429,139249.204125341
0.429419,2000000,120620,90,Comedy,19,6.8,2004,2308890.79962429,139249.204125341
0.429419,2000000,120620,90,Music,19,6.8,2004,2308890.79962429,139249.204125341
0.429157,30000000,61255921,118,Drama,87,7.2,2004,34633361.9943644,70716616.2097064
0.424376,50000000,49718611,119,Drama,111,5.9,2004,57722269.9906074,57397421.7539996
0.424376,50000000,49718611,119,Comedy,111,5.9,2004,57722269.9906074,57397421.7539996
0.424376,50000000,49718611,119,Romance,111,5.9,2004,57722269.9906074,57397421.7539996
0.422767,8000000,365134,138,Comedy,13,5.2,2004,9235563.19849719,421527.266615009
0.422767,8000000,365134,138,Drama,13,5.2,2004,9235563.19849719,421527.266615009
0.41942,20000000,16605763,84,Action,28,5.9,2004,23088907.9962429,19170446.7057207
0.41942,20000000,16605763,84,Drama,28,5.9,2004,23088907.9962429,19170446.7057207
0.41942,20000000,16605763,84,Thriller,28,5.9,2004,23088907.9962429,19170446.7057207
0.405459,15000000,14867514,103,Music,110,5.9,2004,17316680.9971822,17163733.1439427
0.405459,15000000,14867514,103,Drama,110,5.9,2004,17316680.9971822,17163733.1439427
0.405459,15000000,14867514,103,Romance,110,5.9,2004,17316680.9971822,17163733.1439427
0.383044,23000000,16123851,141,Drama,36,5.5,2004,26552244.1956794,18614105.6142065
0.383044,23000000,16123851,141,Romance,36,5.5,2004,26552244.1956794,18614105.6142065
0.372046,74500000,62172050,109,Adventure,106,6.8,2004,86006182.286005,71774237.1193908
0.372046,74500000,62172050,109,Drama,106,6.8,2004,86006182.286005,71774237.1193908
0.372046,74500000,62172050,109,Family,106,6.8,2004,86006182.286005,71774237.1193908
0.344278,40000000,46546197,84,Action,69,4.8,2004,46177815.9924859,53735043.0054
0.751446,28000000,64445708,135,Drama,81,6.8,2004,32324471.1947401,74399051.1382369
0.751446,28000000,64445708,135,History,81,6.8,2004,32324471.1947401,74399051.1382369
0.333555,27000000,21148829,106,Mystery,173,6.3,2004,31170025.794928,24415168.3504637
0.333555,27000000,21148829,106,Thriller,173,6.3,2004,31170025.794928,24415168.3504637
0.333555,27000000,21148829,106,Crime,173,6.3,2004,31170025.794928,24415168.3504637
0.322152,16000000,14822346,86,Comedy,66,4.8,2004,18471126.3969943,17111589.154124
0.313479,8500000,5001655,104,Comedy,48,5.1,2004,9812785.89840326,5774137.60619743
0.313479,8500000,5001655,104,Horror,48,5.1,2004,9812785.89840326,5774137.60619743
0.420568,23000000,12,111,Comedy,86,6.2,2004,26552244.1956794,13.8533447977457
0.420568,23000000,12,111,Romance,86,6.2,2004,26552244.1956794,13.8533447977457
0.308525,27000000,13000000,99,Crime,42,5.1,2004,31170025.794928,15007790.1975579
0.308525,27000000,13000000,99,Thriller,42,5.1,2004,31170025.794928,15007790.1975579
0.302104,50000000,6808550,88,Comedy,40,4.9,2004,57722269.9906074,7860099.226891
0.302104,50000000,6808550,88,Crime,40,4.9,2004,57722269.9906074,7860099.226891
0.286541,74050,176153,98,Drama,16,5.6,2004,85486.6818560896,203359.020513109
0.286442,30000000,21800302,104,Comedy,33,5.1,2004,34633361.9943644,25167258.3584155
0.286442,30000000,21800302,104,Drama,33,5.1,2004,34633361.9943644,25167258.3584155
0.283606,20000000,11341016,98,Comedy,16,6.8,2004,23088907.9962429,13092583.7503959
0.280074,19250000,8112712,102,Mystery,44,6.2,2004,22223073.9463838,9365683.04840081
0.280074,19250000,8112712,102,Action,44,6.2,2004,22223073.9463838,9365683.04840081
0.280074,19250000,8112712,102,Drama,44,6.2,2004,22223073.9463838,9365683.04840081
0.280074,19250000,8112712,102,Thriller,44,6.2,2004,22223073.9463838,9365683.04840081
0.280074,19250000,8112712,102,Crime,44,6.2,2004,22223073.9463838,9365683.04840081
0.275919,26000000,28818995,100,Comedy,80,5.3,2004,30015580.3951158,33269956.2049593
0.269855,12000000,31179516,97,Comedy,16,5.3,2004,13853344.7977457,35995048.8145692
0.269855,12000000,31179516,97,Family,16,5.3,2004,13853344.7977457,35995048.8145692
0.263897,65000,28575078,100,Documentary,295,6.5,2004,75038.9509877896,32988367.3463733
0.263897,65000,28575078,100,Comedy,295,6.5,2004,75038.9509877896,32988367.3463733
0.263897,65000,28575078,100,Drama,295,6.5,2004,75038.9509877896,32988367.3463733
0.369726,6500000,1548955,96,Romance,20,6.4,2004,7503895.09877896,1788183.97426602
0.369726,6500000,1548955,96,Drama,20,6.4,2004,7503895.09877896,1788183.97426602
0.252151,35000000,22034832,111,Comedy,57,5.2,2004,40405588.9934252,25438010.4380335
0.252151,35000000,22034832,111,Romance,57,5.2,2004,40405588.9934252,25438010.4380335
0.252151,35000000,22034832,111,Drama,57,5.2,2004,40405588.9934252,25438010.4380335
0.250878,39000000,6614280,106,Romance,16,4.8,2004,45023370.5926737,7635825.11906949
0.250878,39000000,6614280,106,Drama,16,4.8,2004,45023370.5926737,7635825.11906949
0.225831,15000000,1914166,89,Comedy,27,5.5,2004,17316680.9971822,2209800.13317682
0.216459,60000000,74541707,115,Drama,112,6.0,2004,69266723.9887289,86054330.740295
0.216459,60000000,74541707,115,Action,112,6.0,2004,69266723.9887289,86054330.740295
0.216459,60000000,74541707,115,Thriller,112,6.0,2004,69266723.9887289,86054330.740295
0.274886,18000000,16702864,92,Family,45,5.2,2004,20780017.1966186,19282544.5084879
0.274886,18000000,16702864,92,Action,45,5.2,2004,20780017.1966186,19282544.5084879
0.274886,18000000,16702864,92,Adventure,45,5.2,2004,20780017.1966186,19282544.5084879
0.137751,2600000,1479042,103,Horror,19,4.9,2004,3001558.03951158,1707473.23302896
0.156769,2600000,3166000,105,Documentary,13,6.9,2004,3001558.03951158,3654974.13580526
0.154421,500000,603943,90,Crime,33,7.3,2004,577222.699906074,697219.218098748
0.154421,500000,603943,90,Drama,33,7.3,2004,577222.699906074,697219.218098748
0.145065,3000000,2037545,101,Drama,14,6.4,2004,3463336.19943644,2352234.45216024
0.145065,3000000,2037545,101,Romance,14,6.4,2004,3463336.19943644,2352234.45216024
0.135381,30000000,14000000,110,Comedy,26,4.8,2004,34633361.9943644,16162235.59737
0.109123,3000000,5923000,88,Action,19,6.1,2004,3463336.19943644,6837780.10308735
0.109123,3000000,5923000,88,Adventure,19,6.1,2004,3463336.19943644,6837780.10308735
0.109123,3000000,5923000,88,Crime,19,6.1,2004,3463336.19943644,6837780.10308735
0.109123,3000000,5923000,88,Drama,19,6.1,2004,3463336.19943644,6837780.10308735
0.109123,3000000,5923000,88,Thriller,19,6.1,2004,3463336.19943644,6837780.10308735
0.082116,823258,823258,105,Comedy,26,5.8,2004,950406.410958549,950406.410958549
0.001117,350000,3515061,85,Documentary,23,6.4,2004,404055.889934252,4057946.00150909
5.738034,6000000,245066411,175,Drama,3970,8.3,1972,31287365.5881737,1277913732.38977
5.738034,6000000,245066411,175,Crime,3970,8.3,1972,31287365.5881737,1277913732.38977
0.949381,2000000,46122355,109,Drama,209,7.0,1972,10429121.8627245,240507830.445422
0.949381,2000000,46122355,109,Adventure,209,7.0,1972,10429121.8627245,240507830.445422
0.949381,2000000,46122355,109,Thriller,209,7.0,1972,10429121.8627245,240507830.445422
0.881814,1800000,9700000,88,Action,109,6.1,1972,9386209.67645213,50581241.0342142
0.881814,1800000,9700000,88,Science Fiction,109,6.1,1972,9386209.67645213,50581241.0342142
0.599109,3500000,12600000,116,Crime,58,6.9,1972,18250963.259768,65703467.7351649
0.599109,3500000,12600000,116,Drama,58,6.9,1972,18250963.259768,65703467.7351649
0.599109,3500000,12600000,116,Mystery,58,6.9,1972,18250963.259768,65703467.7351649
0.599109,3500000,12600000,116,Thriller,58,6.9,1972,18250963.259768,65703467.7351649
0.412913,12000,6000000,93,Comedy,51,6.3,1972,62574.7311763475,31287365.5881737
0.400301,2000000,18016290,88,Comedy,93,6.5,1972,10429121.8627245,93947041.9620932
0.321141,5000000,84563118,117,Action,144,7.7,1972,26072804.6568114,440959531.356979
0.321141,5000000,84563118,117,Adventure,144,7.7,1972,26072804.6568114,440959531.356979
0.260584,3352254,58831997,118,Action,42,7.2,1972,17480532.7404029,306783033.070223
0.260584,3352254,58831997,118,Crime,42,7.2,1972,17480532.7404029,306783033.070223
0.260584,3352254,58831997,118,Thriller,42,7.2,1972,17480532.7404029,306783033.070223
5.488441,18000000,538400000,124,Adventure,3954,8.0,1980,47628661.5525832,1424626187.77282
5.488441,18000000,538400000,124,Action,3954,8.0,1980,47628661.5525832,1424626187.77282
5.488441,18000000,538400000,124,Science Fiction,3954,8.0,1980,47628661.5525832,1424626187.77282
2.432001,19000000,44017374,144,Horror,1894,7.9,1980,50274698.3055045,116471589.371082
2.432001,19000000,44017374,144,Thriller,1894,7.9,1980,50274698.3055045,116471589.371082
1.636256,3500000,83453539,88,Comedy,618,7.0,1980,9261128.63522451,220821131.35535
1.636256,3500000,83453539,88,Romance,618,7.0,1980,9261128.63522451,220821131.35535
1.607219,27000000,115229890,133,Music,614,7.3,1980,71442992.3288748,304902523.975077
1.607219,27000000,115229890,133,Comedy,614,7.3,1980,71442992.3288748,304902523.975077
1.607219,27000000,115229890,133,Action,614,7.3,1980,71442992.3288748,304902523.975077
1.607219,27000000,115229890,133,Crime,614,7.3,1980,71442992.3288748,304902523.975077
1.392663,4500000,58853106,104,Romance,172,5.8,1980,11907165.3881458,155727481.499572
1.392663,4500000,58853106,104,Adventure,172,5.8,1980,11907165.3881458,155727481.499572
1.392663,4500000,58853106,104,Drama,172,5.8,1980,11907165.3881458,155727481.499572
1.328578,18000000,23000000,129,Drama,437,7.4,1980,47628661.5525832,60858845.3171896
1.285924,54000000,108185706,127,Action,319,6.3,1980,142885984.657749,286263354.216737
1.285924,54000000,108185706,127,Adventure,319,6.3,1980,142885984.657749,286263354.216737
1.285924,54000000,108185706,127,Fantasy,319,6.3,1980,142885984.657749,286263354.216737
1.285924,54000000,108185706,127,Science Fiction,319,6.3,1980,142885984.657749,286263354.216737
1.24642,550000,59754601,95,Horror,282,6.4,1980,1455320.21410671,158112870.402147
0.915548,35000000,27107960,111,Science Fiction,94,5.8,1980,92611286.3522451,71728658.4567202
0.814856999999999,5000000,26010864,124,Drama,329,7.6,1980,13230183.7646064,68825702.1192373
0.814856999999999,5000000,26010864,124,History,329,7.6,1980,13230183.7646064,68825702.1192373
0.659181999999999,1000000,21378361,89,Horror,128,6.2,1980,2646036.75292129,56567928.9232191
0.642289999999999,6000000,39846344,98,Comedy,192,6.5,1980,15876220.5175277,105434890.693544
0.590127,6500000,31899000,105,Horror,60,6.7,1980,17199238.8939883,84405926.3814362
0.590127,6500000,31899000,105,Mystery,60,6.7,1980,17199238.8939883,84405926.3814362
0.590127,6500000,31899000,105,Thriller,60,6.7,1980,17199238.8939883,84405926.3814362
0.580747999999999,8000000,11715321,113,Action,26,5.8,1980,21168294.0233703,30999169.9382706
0.580747999999999,8000000,11715321,113,Comedy,26,5.8,1980,21168294.0233703,30999169.9382706
0.41895,44000000,3484331,219,Action,18,6.0,1980,116425617.128536,9219667.88534299
0.41895,44000000,3484331,219,Drama,18,6.0,1980,116425617.128536,9219667.88534299
0.41895,44000000,3484331,219,History,18,6.0,1980,116425617.128536,9219667.88534299
0.41895,44000000,3484331,219,Western,18,6.0,1980,116425617.128536,9219667.88534299
0.341183,15000000,19853892,102,Mystery,57,6.0,1980,39690551.2938193,52534127.9205299
0.341183,15000000,19853892,102,Drama,57,6.0,1980,39690551.2938193,52534127.9205299
0.341183,15000000,19853892,102,Fantasy,57,6.0,1980,39690551.2938193,52534127.9205299
0.341183,15000000,19853892,102,Science Fiction,57,6.0,1980,39690551.2938193,52534127.9205299
0.341183,15000000,19853892,102,Thriller,57,6.0,1980,39690551.2938193,52534127.9205299
0.283507,4800000,22743674,117,Thriller,53,5.8,1980,12700976.4140221,60180597.3004603
0.283507,4800000,22743674,117,Drama,53,5.8,1980,12700976.4140221,60180597.3004603
0.283507,4800000,22743674,117,Crime,53,5.8,1980,12700976.4140221,60180597.3004603
0.283507,4800000,22743674,117,Romance,53,5.8,1980,12700976.4140221,60180597.3004603
0.248142,7200000,12729678,104,Crime,24,6.6,1980,19051464.6210332,33683195.8408535
0.248142,7200000,12729678,104,Drama,24,6.6,1980,19051464.6210332,33683195.8408535
0.248142,7200000,12729678,104,Romance,24,6.6,1980,19051464.6210332,33683195.8408535
0.247924,10000000,10389003,89,Comedy,41,6.3,1980,26460367.5292129,27489683.7642095
0.247924,10000000,10389003,89,Drama,41,6.3,1980,26460367.5292129,27489683.7642095
0.247924,10000000,10389003,89,Romance,41,6.3,1980,26460367.5292129,27489683.7642095
0.192608,1000000,14796236,92,Horror,39,6.4,1980,2646036.75292129,39151384.2608971
0.192608,1000000,14796236,92,Mystery,39,6.4,1980,2646036.75292129,39151384.2608971
0.192608,1000000,14796236,92,Thriller,39,6.4,1980,2646036.75292129,39151384.2608971
0.074325,2000000,11000000,104,Science Fiction,12,6.0,1980,5292073.50584258,29106404.2821342
0.130304,20000000,22471595,96,Fantasy,30,5.3,1980,52920735.0584258,59460666.2667623
0.130304,20000000,22471595,96,Music,30,5.3,1980,52920735.0584258,59460666.2667623
0.130304,20000000,22471595,96,Romance,30,5.3,1980,52920735.0584258,59460666.2667623
0.128234,10000000,15795189,99,Western,17,6.0,1980,26460367.5292129,41794650.613338
